review_id,review,rating,date,bank,sentiment_label,sentiment_score,identified_theme,is_high_risk,review_word_count,is_short_review,detected_language,translated_review
1440,bad specialy at weekends,1,2025-09-07,Dashen Bank,NEGATIVE,0.000385046005249,Feature Request / General,0,4,False,en,bad specialy at weekends
1441,"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",1,2025-09-06,Dashen Bank,NEGATIVE,0.0032225251197814,Account Access,1,96,False,en,"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa"
1442,It is good apps but it needs strong network,5,2025-09-06,Dashen Bank,NEGATIVE,0.0296553969383239,Feature Request / General,0,9,False,en,It is good apps but it needs strong network
1443,very slow,3,2025-09-06,Dashen Bank,NEGATIVE,0.0002934336662292,Transaction Performance,0,2,True,en,very slow
1444,The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,2,2025-09-06,Dashen Bank,NEGATIVE,0.0029228925704956,Account Access,1,31,False,en,The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?
1445,lacag inaad amaahisan somalida maxaad ku diiden,5,2025-09-05,Dashen Bank,POSITIVE,0.2235,Feature Request / General,0,7,False,om,Why don't you refuse to lend money to Somalis?
1446,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,Dashen Bank,POSITIVE,0.9979987740516664,Account Access,1,43,False,en,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.
1447,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",3,2025-09-04,Dashen Bank,NEGATIVE,0.000342845916748,Account Access,0,48,False,en,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app."
1448,"very slow and failed transaction multiple times, previous app was much better!!",2,2025-09-04,Dashen Bank,NEGATIVE,0.0019938349723815,Transaction Performance,1,12,False,en,"very slow and failed transaction multiple times, previous app was much better!!"
1449,great 👍,5,2025-09-02,Dashen Bank,POSITIVE,0.9997692704200744,Feature Request / General,0,2,True,en,great 👍
1450,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,Dashen Bank,NEGATIVE,0.0001973509788513,Transaction Performance,1,40,False,en,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***"
1451,good,2,2025-09-01,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1452,dashin bank,5,2025-08-30,Dashen Bank,POSITIVE,0.9924732446670532,Feature Request / General,0,2,True,en,dashin bank
1453,muhaammad bakko,5,2025-08-30,Dashen Bank,NEGATIVE,0.0677674412727356,Feature Request / General,0,2,True,en,muhaammad bakko
1454,goog,5,2025-08-29,Dashen Bank,NEGATIVE,0.0010242462158203,Feature Request / General,0,1,True,en,goog
1455,un functional app,1,2025-08-29,Dashen Bank,NEGATIVE,0.001236081123352,Feature Request / General,0,3,True,en,un functional app
1456,trnes far,5,2025-08-27,Dashen Bank,NEGATIVE,0.3957703709602356,Feature Request / General,0,2,True,en,trnes far
1457,excellent,5,2025-08-26,Dashen Bank,POSITIVE,0.9998434782028198,Feature Request / General,0,1,True,en,excellent
1458,shimalis,4,2025-08-25,Dashen Bank,POSITIVE,0.966498613357544,Feature Request / General,0,1,True,en,shimalis
1459,አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም ።,3,2025-08-24,Dashen Bank,POSITIVE,0.1655,Feature Request / General,0,10,False,am,It's cool but the receipt doesn't show the recipient's account and name.
1460,excellent mobile banking digital,5,2025-08-24,Dashen Bank,POSITIVE,0.9998231530189514,Feature Request / General,0,4,False,en,excellent mobile banking digital
1461,"Excellent, and it's truly a super app!",5,2025-08-24,Dashen Bank,POSITIVE,0.9998637437820436,Feature Request / General,0,7,False,en,"Excellent, and it's truly a super app!"
1462,nice app,4,2025-08-23,Dashen Bank,POSITIVE,0.9998061060905457,Feature Request / General,0,2,True,en,nice app
1463,very nice app,5,2025-08-23,Dashen Bank,POSITIVE,0.9998562335968018,Feature Request / General,0,3,True,en,very nice app
1464,can't access as will if it's super and can't even access the service when you need it's a big failure,1,2025-08-22,Dashen Bank,NEGATIVE,0.0002794861793518,Account Access,1,20,False,en,can't access as will if it's super and can't even access the service when you need it's a big failure
1465,seche,1,2025-08-22,Dashen Bank,NEUTRAL,0.0,Feature Request / General,0,1,True,om,dry
1466,very fast bank,5,2025-08-22,Dashen Bank,POSITIVE,0.9985563158988952,Feature Request / General,0,3,True,en,very fast bank
1467,good and well,5,2025-08-22,Dashen Bank,POSITIVE,0.9998481273651124,Feature Request / General,0,3,True,en,good and well
1468,what a bank it is,5,2025-08-22,Dashen Bank,POSITIVE,0.9696678519248962,Feature Request / General,0,5,False,en,what a bank it is
1469,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,2,2025-08-21,Dashen Bank,POSITIVE,0.9990369081497192,Account Access,1,18,False,en,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.
1470,great app,5,2025-08-20,Dashen Bank,POSITIVE,0.999821126461029,Feature Request / General,0,2,True,en,great app
1471,nic,5,2025-08-20,Dashen Bank,POSITIVE,0.9977141618728638,Feature Request / General,0,1,True,en,nic
1472,easy to use and the best one,5,2025-08-17,Dashen Bank,POSITIVE,0.9998494386672974,UI & Design,0,7,False,en,easy to use and the best one
1473,it is totally work of failure. I personally prefer dashen amole instead of this super dull app.,1,2025-08-16,Dashen Bank,NEGATIVE,0.0002607703208923,Feature Request / General,0,17,False,en,it is totally work of failure. I personally prefer dashen amole instead of this super dull app.
1474,very good app,5,2025-08-16,Dashen Bank,POSITIVE,0.9998675584793092,Feature Request / General,0,3,True,en,very good app
1475,The worst banking app in Ethiopia. It forces you to change your PIN every three months.,1,2025-08-16,Dashen Bank,NEGATIVE,0.000274121761322,Feature Request / General,0,16,False,en,The worst banking app in Ethiopia. It forces you to change your PIN every three months.
1476,አሪፍ,5,2025-08-15,Dashen Bank,POSITIVE,0.3182,Feature Request / General,0,1,True,am,Cool
1477,best but USSD is necessary,5,2025-08-15,Dashen Bank,POSITIVE,0.6782350540161133,Feature Request / General,0,5,False,en,best but USSD is necessary
1478,"one step forward, Ethiopian bank and e commerce industry",5,2025-08-15,Dashen Bank,POSITIVE,0.9985429048538208,Feature Request / General,0,9,False,en,"one step forward, Ethiopian bank and e commerce industry"
1479,still it's essay for user,4,2025-08-15,Dashen Bank,NEGATIVE,0.1292107701301574,Feature Request / General,0,5,False,en,still it's essay for user
1480,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",1,2025-08-15,Dashen Bank,NEGATIVE,0.0047917962074279,Account Access,1,50,False,en,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally."
1481,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",3,2025-08-14,Dashen Bank,NEGATIVE,0.0003893971443176,UI & Design,0,34,False,en,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond."
1482,good,5,2025-08-14,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1483,"There are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,Dashen Bank,NEGATIVE,0.0009819269180297,Transaction Performance,1,13,False,en,"There are plenty of features missed e. g electricity bill, water bill payments"
1484,የሶፍትዌሩ ለአጠቃቀም ምቹና ቀላል መሆኑ ተመራጭ ያደርገዋል,5,2025-08-14,Dashen Bank,POSITIVE,0.4404,Feature Request / General,0,7,False,am,The fact that the software is convenient and easy to use makes it preferable
1485,በጣም ችግር አለበት,1,2025-08-14,Dashen Bank,NEGATIVE,-0.4201,Feature Request / General,0,3,True,am,It is very difficult
1486,best,5,2025-08-14,Dashen Bank,POSITIVE,0.9997941851615906,Feature Request / General,0,1,True,en,best
1487,great 👍 app,5,2025-08-13,Dashen Bank,POSITIVE,0.9995050430297852,Feature Request / General,0,3,True,en,great 👍 app
1488,"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,Dashen Bank,NEGATIVE,0.0002424120903015,Transaction Performance,1,14,False,en,"its a very low quality and slow application, very unreliable in times of need"
1489,ok,5,2025-08-13,Dashen Bank,POSITIVE,0.9997851252555848,Feature Request / General,0,1,True,en,ok
1490,ok,5,2025-08-13,Dashen Bank,POSITIVE,0.9997851252555848,Feature Request / General,0,1,True,en,ok
1491,very poor and time taking to use,1,2025-08-13,Dashen Bank,NEGATIVE,0.0002078413963317,Feature Request / General,0,7,False,en,very poor and time taking to use
1492,it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,Dashen Bank,POSITIVE,0.9996755123138428,Feature Request / General,0,16,False,en,it is the best app ever i have seen Dashen bank always one step a head!!!!
1493,the new version is so good I like it,5,2025-08-13,Dashen Bank,POSITIVE,0.9998716115951538,Feature Request / General,0,9,False,en,the new version is so good I like it
